episode,score,ma,std
0,0.0,0.0,0.0
1,0.10000000149011612,0.05000000074505806,0.05000000074505806
2,0.0,0.033333333830038704,0.04714045278155064
3,0.0,0.02500000037252903,0.04330127083446114
4,0.0,0.020000000298023225,0.04000000059604644
5,0.0,0.016666666915019352,0.037267800180329984
6,0.0,0.014285714498588018,0.03499271113262027
7,0.0,0.012500000186264515,0.03307189188111697
8,0.0,0.011111111276679568,0.031426968521033764
9,0.0,0.010000000149011612,0.03000000044703483
10,0.0,0.009090909226374193,0.028747979157181712
11,0.0,0.008333333457509676,0.027638540331474663
12,0.0,0.007692307806932009,0.026646935898129928
13,0.0,0.007142857249294009,0.02575393806564922
14,0.10000000149011612,0.013333333532015483,0.033993463930493975
15,0.10000000149011612,0.018750000279396772,0.03903123807160075
16,0.0,0.01764705908649108,0.038122004676343656
17,0.0,0.016666666915019352,0.037267800180329984
18,0.0,0.01578947391949202,0.03646422807112516
19,0.0,0.015000000223517418,0.03570714267479213
20,0.0,0.014285714498588018,0.03499271113262028
21,0.0,0.013636363839561289,0.03431742976260022
22,0.10000000149011612,0.017391304606976715,0.03790346963907243
23,0.0,0.016666666915019352,0.037267800180329984
24,0.0,0.01600000023841858,0.03666060610593232
25,0.0,0.015384615613864018,0.0360801217670467
26,0.0,0.014814815035572759,0.03552467847982354
27,0.0,0.014285714498588018,0.034992711132620286
28,0.0,0.01379310365380912,0.0344827591345228
29,0.0,0.013333333532015483,0.033993463930493975
30,0.0,0.012903225998724661,0.03352356451700216
31,0.10000000149011612,0.015625000232830644,0.03630921941174406
32,0.0,0.015151515377290321,0.035855029522764086
33,0.0,0.0147058825720759,0.03541645517125305
34,0.0,0.014285714498588018,0.03499271113262028
35,0.0,0.013888889095849462,0.03458305495418526
36,0.0,0.013513513714880557,0.03418678602475664
37,0.0,0.013157894932910016,0.03380324413177372
38,0.0,0.012820513011553349,0.03343180770434018
39,0.0,0.012500000186264515,0.03307189188111696
40,0.0,0.01219512213294099,0.03272294649980194
41,0.0,0.01190476208215668,0.032384454074793206
42,0.0,0.011627907150013501,0.032055927808112915
43,0.0,0.011363636532967741,0.03173690966330076
44,0.0,0.011111111276679568,0.03142696852103376
45,0.0,0.010869565379360447,0.03112569842745329
46,0.0,0.010638298030863417,0.030832716940697412
47,0.0,0.010416666821887096,0.03054766357731061
48,0.10000000149011612,0.012244898141646872,0.032780364578687965
49,0.0,0.012000000178813934,0.03249615410277427
50,0.0,0.01176470605766072,0.03221897445099225
51,0.0,0.011538461710398015,0.03194855379498621
52,0.0,0.011320754885673523,0.03168463372449003
53,0.0,0.011111111276679568,0.03142696852103376
54,0.0,0.010909091071649031,0.031175324463607164
55,0.0,0.010714285873941012,0.030929479167472244
56,0.0,0.010526315946328012,0.030689220956490806
57,0.0,0.01034482774035684,0.030454348268728757
58,0.0,0.01016949167696096,0.03022466909466572
59,0.0,0.010000000149011612,0.030000000447034835
60,0.0,0.00983606572033929,0.029780167861111456
61,0.0,0.009677419499043495,0.02956500492413896
62,0.0,0.009523809665725344,0.029354352832504305
63,0.0,0.009375000139698386,0.029148059975242484
64,0.0,0.00923076936831841,0.02894598154244685
65,0.0,0.009090909226374193,0.028747979157181715
66,0.0,0.00895522401404025,0.02855392052952983
67,0.0,0.00882352954324554,0.028363679131454555
68,0.0,0.008695652303488358,0.02817713389121053
69,0.0,0.008571428699152811,0.027994168906096222
70,0.0,0.008450704351277418,0.02781467317240261
